,ix,iy,latitude,longitude,state
144,57,1,49.904465230218555,14.59672752938986,Střední Čechy
145,58,1,49.90446502135194,14.603687660612922,Střední Čechy
146,59,1,49.90446481248532,14.610647791805931,Střední Čechy
147,60,1,49.9044646036187,14.61760792296889,Střední Čechy
148,61,1,49.90446439475209,14.624568054101797,Střední Čechy
149,62,1,49.90446418588548,14.631528185204653,Střední Čechy
150,63,1,49.90446397701887,14.638488316277456,Střední Čechy
151,64,1,49.90446376815226,14.64544844732021,Střední Čechy
152,65,1,49.90446355928567,14.65240857833291,Střední Čechy
153,66,1,49.90446335041907,14.65936870931556,Střední Čechy
154,67,1,49.90446314155247,14.666328840268157,Střední Čechy
155,68,1,49.90446293268587,14.673288971190704,Střední Čechy
156,69,1,49.904462723819265,14.680249102083199,Střední Čechy
157,70,1,49.90446251495267,14.68720923294564,Střední Čechy
158,71,1,49.90446230608608,14.694169363778032,Střední Čechy
159,72,1,49.904462097219486,14.701129494580371,Střední Čechy
160,73,1,49.9044618883529,14.70808962535266,Střední Čechy
161,74,1,49.90446167948631,14.715049756094896,Střední Čechy
162,75,1,49.90446147061972,14.722009886807081,Střední Čechy
163,76,1,49.904461261753134,14.728970017489214,Střední Čechy
164,77,1,49.904461052886546,14.735930148141296,Střední Čechy
165,78,1,49.904460844019965,14.742890278763326,Střední Čechy
166,79,1,49.904460635153384,14.749850409355306,Střední Čechy
167,80,1,49.9044604262868,14.756810539917232,Střední Čechy
168,81,1,49.90446021742023,14.763770670449109,Střední Čechy
169,82,1,49.904460008553656,14.770730800950933,Střední Čechy
170,83,1,49.90445979968708,14.777690931422704,Střední Čechy
171,84,1,49.9044595908205,14.784651061864425,Střední Čechy
172,85,1,49.904459381953934,14.791611192276093,Střední Čechy
173,86,1,49.90445917308737,14.798571322657711,Střední Čechy
174,0,2,49.90895426488393,14.2,Střední Čechy
175,1,2,49.90895405598432,14.206960777184173,Střední Čechy
176,2,2,49.90895384708471,14.213921554338283,Střední Čechy
177,3,2,49.9089536381851,14.22088233146233,Střední Čechy
178,4,2,49.908953429285496,14.22784310855631,Střední Čechy
179,5,2,49.90895322038589,14.234803885620229,Střední Čechy
180,6,2,49.90895301148628,14.241764662654083,Střední Čechy
181,7,2,49.90895280258668,14.248725439657873,Střední Čechy
182,8,2,49.908952593687076,14.255686216631599,Střední Čechy
183,9,2,49.90895238478747,14.262646993575261,Střední Čechy
184,10,2,49.90895217588786,14.269607770488859,Střední Čechy
185,11,2,49.90895196698826,14.276568547372394,Střední Čechy
186,12,2,49.90895175808867,14.283529324225864,Střední Čechy
187,13,2,49.90895154918907,14.29049010104927,Střední Čechy
188,14,2,49.90895134028947,14.297450877842612,Střední Čechy
189,15,2,49.90895113138987,14.304411654605891,Střední Čechy
190,16,2,49.908950922490284,14.311372431339105,Střední Čechy
191,17,2,49.9089507135907,14.318333208042256,Střední Čechy
192,18,2,49.90895050469113,14.325293984715342,Střední Čechy
193,19,2,49.90895029579154,14.332254761358366,Střední Čechy
194,20,2,49.908950086891956,14.339215537971324,Střední Čechy
195,21,2,49.90894987799237,14.346176314554219,Střední Čechy
196,22,2,49.90894966909279,14.35313709110705,Střední Čechy
197,23,2,49.908949460193206,14.360097867629817,Střední Čechy
198,24,2,49.908949251293635,14.36705864412252,Střední Čechy
199,25,2,49.90894904239405,14.37401942058516,Střední Čechy
200,26,2,49.908948833494485,14.380980197017736,Střední Čechy
201,27,2,49.90894862459491,14.387940973420248,Střední Čechy
202,28,2,49.908948415695335,14.394901749792696,Střední Čechy
203,29,2,49.90894820679576,14.40186252613508,Střední Čechy
204,30,2,49.90894799789619,14.4088233024474,Střední Čechy
205,31,2,49.90894778899662,14.415784078729656,Střední Čechy
206,32,2,49.908947580097056,14.422744854981849,Střední Čechy
207,33,2,49.908947371197485,14.429705631203976,Střední Čechy
208,34,2,49.90894716229792,14.436666407396041,Střední Čechy
209,35,2,49.90894695339836,14.443627183558041,Střední Čechy
210,36,2,49.908946744498806,14.450587959689978,Střední Čechy
211,37,2,49.90894653559925,14.45754873579185,Střední Čechy
212,38,2,49.90894632669969,14.464509511863659,Střední Čechy
213,39,2,49.90894611780014,14.471470287905403,Střední Čechy
214,40,2,49.908945908900584,14.478431063917084,Střední Čechy
215,41,2,49.908945700001034,14.4853918398987,Střední Čechy
216,42,2,49.90894549110149,14.492352615850253,Střední Čechy
217,43,2,49.90894528220195,14.499313391771741,Střední Čechy
218,44,2,49.9089450733024,14.506274167663166,Střední Čechy
219,45,2,49.90894486440286,14.513234943524527,Střední Čechy
220,46,2,49.90894465550332,14.520195719355824,Střední Čechy
221,47,2,49.908944446603776,14.527156495157056,Střední Čechy
222,48,2,49.90894423770423,14.534117270928226,Střední Čechy
223,49,2,49.9089440288047,14.54107804666933,Střední Čechy
224,50,2,49.90894381990517,14.548038822380372,Střední Čechy
225,51,2,49.908943611005625,14.55499959806135,Střední Čechy
226,52,2,49.908943402106075,14.561960373712264,Střední Čechy
227,53,2,49.90894319320654,14.568921149333114,Střední Čechy
228,54,2,49.90894298430701,14.5758819249239,Střední Čechy
229,55,2,49.90894277540748,14.582842700484623,Střední Čechy
230,56,2,49.908942566507946,14.58980347601528,Střední Čechy
231,57,2,49.908942357608424,14.596764251515875,Střední Čechy
232,58,2,49.908942148708896,14.603725026986405,Střední Čechy
233,59,2,49.908941939809374,14.610685802426872,Střední Čechy
234,60,2,49.90894173090985,14.617646577837274,Střední Čechy
235,61,2,49.90894152201033,14.624607353217613,Střední Čechy
236,62,2,49.90894131311081,14.631568128567887,Střední Čechy
237,63,2,49.9089411042113,14.638528903888098,Střední Čechy
238,64,2,49.90894089531179,14.645489679178244,Střední Čechy
239,65,2,49.90894068641228,14.652450454438327,Střední Čechy
240,66,2,49.90894047751277,14.659411229668345,Střední Čechy
241,67,2,49.90894026861326,14.6663720048683,Střední Čechy
242,68,2,49.90894005971375,14.673332780038193,Střední Čechy
243,69,2,49.90893985081424,14.68029355517802,Střední Čechy
244,70,2,49.90893964191473,14.687254330287784,Střední Čechy
245,71,2,49.90893943301522,14.694215105367483,Střední Čechy
246,72,2,49.90893922411573,14.70117588041712,Střední Čechy
247,73,2,49.90893901521623,14.708136655436691,Střední Čechy
248,74,2,49.908938806316726,14.7150974304262,Střední Čechy
249,75,2,49.90893859741722,14.722058205385643,Střední Čechy
250,76,2,49.90893838851772,14.729018980315024,Střední Čechy
251,77,2,49.908938179618225,14.73597975521434,Střední Čechy
252,78,2,49.90893797071873,14.742940530083592,Střední Čechy
253,79,2,49.90893776181924,14.74990130492278,Střední Čechy
254,80,2,49.90893755291975,14.756862079731905,Střední Čechy
255,81,2,49.90893734402026,14.763822854510964,Střední Čechy
256,82,2,49.90893713512077,14.770783629259961,Střední Čechy
257,83,2,49.90893692622129,14.777744403978893,Střední Čechy
258,84,2,49.9089367173218,14.784705178667762,Střední Čechy
259,85,2,49.908936508422315,14.791665953326568,Střední Čechy
260,86,2,49.90893629952283,14.798626727955309,Střední Čechy
261,0,3,49.91343138779722,14.2,Střední Čechy
262,1,3,49.91343117886468,14.206961421593597,Střední Čechy
263,2,3,49.91343096993214,14.21392284315712,Střední Čechy
264,3,3,49.91343076099961,14.220884264690564,Střední Čechy
265,4,3,49.913430552067084,14.227845686193934,Střední Čechy
266,5,3,49.91343034313455,14.234807107667226,Střední Čechy
267,6,3,49.913430134202024,14.241768529110443,Střední Čechy
268,7,3,49.9134299252695,14.248729950523584,Střední Čechy
269,8,3,49.91342971633698,14.255691371906648,Střední Čechy
270,9,3,49.91342950740445,14.262652793259637,Střední Čechy
271,10,3,49.91342929847194,14.269614214582548,Střední Čechy
272,11,3,49.91342908953942,14.276575635875384,Střední Čechy
273,12,3,49.9134288806069,14.283537057138144,Střední Čechy
274,13,3,49.91342867167439,14.290498478370827,Střední Čechy
275,14,3,49.91342846274188,14.297459899573434,Střední Čechy
276,15,3,49.91342825380937,14.304421320745965,Střední Čechy
277,16,3,49.91342804487686,14.31138274188842,Střední Čechy
278,17,3,49.913427835944354,14.318344163000797,Střední Čechy
279,18,3,49.91342762701184,14.325305584083099,Střední Čechy
280,19,3,49.91342741807934,14.332267005135325,Střední Čechy
281,20,3,49.913427209146825,14.339228426157474,Střední Čechy
282,21,3,49.91342700021433,14.346189847149548,Střední Čechy
283,22,3,49.91342679128183,14.353151268111544,Střední Čechy
284,23,3,49.913426582349324,14.360112689043465,Střední Čechy
285,24,3,49.91342637341683,14.36707410994531,Střední Čechy
286,25,3,49.913426164484335,14.374035530817078,Střední Čechy
287,26,3,49.91342595555184,14.380996951658771,Střední Čechy
288,27,3,49.91342574661934,14.387958372470386,Střední Čechy
289,28,3,49.91342553768685,14.394919793251926,Střední Čechy
290,29,3,49.913425328754364,14.401881214003389,Střední Čechy
291,30,3,49.91342511982187,14.408842634724776,Střední Čechy
292,31,3,49.91342491088939,14.415804055416087,Střední Čechy
293,32,3,49.913424701956906,14.422765476077322,Střední Čechy
294,33,3,49.91342449302442,14.42972689670848,Střední Čechy
295,34,3,49.91342428409194,14.436688317309562,Střední Čechy
296,35,3,49.913424075159455,14.443649737880568,Střední Čechy
297,36,3,49.91342386622698,14.450611158421498,Střední Čechy
298,37,3,49.913423657294494,14.457572578932352,Střední Čechy
299,38,3,49.91342344836201,14.46453399941313,Střední Čechy
300,39,3,49.913423239429534,14.47149541986383,Střední Čechy
301,40,3,49.913423030497064,14.478456840284455,Střední Čechy
302,41,3,49.91342282156459,14.485418260675004,Střední Čechy
303,42,3,49.91342261263212,14.492379681035477,Střední Čechy
304,43,3,49.91342240369965,14.499341101365873,Střední Čechy
305,44,3,49.91342219476718,14.506302521666193,Střední Čechy
306,45,3,49.91342198583472,14.513263941936437,Střední Čechy
307,46,3,49.91342177690225,14.520225362176605,Střední Čechy
308,47,3,49.91342156796978,14.527186782386696,Střední Čechy
309,48,3,49.913421359037315,14.534148202566712,Střední Čechy
310,49,3,49.91342115010485,14.54110962271665,Střední Čechy
311,50,3,49.91342094117239,14.548071042836513,Střední Čechy
312,51,3,49.91342073223993,14.5550324629263,Střední Čechy
313,52,3,49.913420523307465,14.56199388298601,Střední Čechy
314,53,3,49.91342031437501,14.568955303015645,Střední Čechy
315,54,3,49.913420105442555,14.575916723015203,Střední Čechy
316,55,3,49.913419896510106,14.582878142984685,Střední Čechy
317,56,3,49.91341968757766,14.589839562924091,Střední Čechy
318,57,3,49.91341947864521,14.59680098283342,Střední Čechy
319,58,3,49.913419269712776,14.603762402712674,Střední Čechy
320,59,3,49.913419060780335,14.61072382256185,Střední Čechy
321,60,3,49.91341885184789,14.61768524238095,Střední Čechy
322,61,3,49.91341864291545,14.624646662169976,Střední Čechy
323,62,3,49.913418433983004,14.631608081928924,Střední Čechy
324,63,3,49.913418225050556,14.638569501657797,Střední Čechy
325,64,3,49.91341801611812,14.645530921356592,Střední Čechy
326,65,3,49.91341780718568,14.652492341025312,Střední Čechy
327,66,3,49.913417598253254,14.659453760663956,Střední Čechy
328,67,3,49.91341738932082,14.666415180272523,Střední Čechy
329,68,3,49.91341718038839,14.673376599851014,Střední Čechy
330,69,3,49.913416971455966,14.680338019399429,Střední Čechy
331,70,3,49.91341676252353,14.687299438917767,Střední Čechy
332,71,3,49.9134165535911,14.69426085840603,Střední Čechy
333,72,3,49.91341634465867,14.701222277864217,Střední Čechy
334,73,3,49.91341613572626,14.708183697292327,Střední Čechy
335,74,3,49.913415926793846,14.71514511669036,Střední Čechy
336,75,3,49.913415717861426,14.722106536058318,Střední Čechy
337,76,3,49.913415508929006,14.7290679553962,Střední Čechy
338,77,3,49.913415299996586,14.736029374704005,Střední Čechy
339,78,3,49.91341509106418,14.742990793981734,Střední Čechy
340,79,3,49.91341488213176,14.749952213229387,Střední Čechy
341,80,3,49.91341467319934,14.756913632446963,Střední Čechy
342,81,3,49.91341446426693,14.763875051634464,Střední Čechy
343,82,3,49.91341425533452,14.770836470791888,Střední Čechy
344,83,3,49.91341404640211,14.777797889919237,Střední Čechy
345,84,3,49.91341383746971,14.784759309016508,Střední Čechy
346,85,3,49.913413628537306,14.791720728083703,Střední Čechy
347,86,3,49.91341341960491,14.798682147120823,Střední Čechy
348,0,4,49.91790850435722,14.2,Střední Čechy
349,1,4,49.91790829539176,14.206962066164328,Střední Čechy
350,2,4,49.917908086426316,14.213924132298569,Střední Čechy
351,3,4,49.91790787746086,14.220886198402722,Střední Čechy
352,4,4,49.91790766849542,14.227848264476785,Střední Čechy
353,5,4,49.917907459529964,14.23481033052076,Střední Čechy
354,6,4,49.91790725056451,14.241772396534648,Střední Čechy
355,7,4,49.91790704159906,14.248734462518446,Střední Čechy
356,8,4,49.917906832633605,14.255696528472155,Střední Čechy
357,9,4,49.91790662366815,14.262658594395777,Střední Čechy
358,10,4,49.917906414702706,14.26962066028931,Střední Čechy
359,11,4,49.91790620573726,14.276582726152753,Střední Čechy
360,12,4,49.917905996771815,14.28354479198611,Střední Čechy
361,13,4,49.917905787806376,14.290506857789376,Střední Čechy
362,14,4,49.91790557884094,14.297468923562555,Střední Čechy
363,15,4,49.9179053698755,14.304430989305645,Střední Čechy
364,16,4,49.91790516091006,14.311393055018646,Střední Čechy
365,17,4,49.91790495194463,14.31835512070156,Střední Čechy
366,18,4,49.917904742979196,14.325317186354384,Střední Čechy
367,19,4,49.917904534013765,14.33227925197712,Střední Čechy
368,20,4,49.91790432504834,14.339241317569767,Střední Čechy
369,21,4,49.91790411608291,14.346203383132325,Střední Čechy
370,22,4,49.91790390711747,14.353165448664795,Střední Čechy
371,23,4,49.91790369815203,14.360127514167177,Střední Čechy
372,24,4,49.9179034891866,14.367089579639469,Střední Čechy
373,25,4,49.917903280221175,14.374051645081673,Střední Čechy
374,26,4,49.91790307125575,14.38101371049379,Střední Čechy
375,27,4,49.91790286229034,14.387975775875816,Střední Čechy
376,28,4,49.91790265332492,14.394937841227755,Střední Čechy
377,29,4,49.91790244435952,14.401899906549605,Střední Čechy
378,30,4,49.91790223539411,14.408861971841366,Střední Čechy
379,31,4,49.9179020264287,14.41582403710304,Střední Čechy
380,32,4,49.91790181746329,14.422786102334625,Střední Čechy
381,33,4,49.917901608497885,14.42974816753612,Střední Čechy
382,34,4,49.917901399532475,14.436710232707528,Střední Čechy
383,35,4,49.917901190567065,14.443672297848847,Střední Čechy
384,36,4,49.917900981601655,14.450634362960077,Střední Čechy
385,37,4,49.91790077263625,14.457596428041219,Střední Čechy
386,38,4,49.91790056367085,14.464558493092273,Střední Čechy
387,39,4,49.91790035470545,14.471520558113237,Střední Čechy
388,40,4,49.91790014574005,14.478482623104114,Střední Čechy
389,41,4,49.917899936774646,14.485444688064902,Střední Čechy
390,42,4,49.91789972780926,14.4924067529956,Střední Čechy
391,43,4,49.91789951884387,14.499368817896212,Střední Čechy
392,44,4,49.91789930987847,14.506330882766735,Střední Čechy
393,45,4,49.917899100913075,14.513292947607168,Střední Čechy
394,46,4,49.91789889194769,14.520255012417513,Střední Čechy
395,47,4,49.9178986829823,14.52721707719777,Střední Čechy
396,48,4,49.91789847401691,14.534179141947938,Střední Čechy
397,49,4,49.91789826505152,14.541141206668017,Střední Čechy
398,50,4,49.91789805608613,14.54810327135801,Střední Čechy
399,51,4,49.91789784712075,14.555065336017911,Střední Čechy
400,52,4,49.91789763815537,14.562027400647725,Střední Čechy
401,53,4,49.917897429189985,14.568989465247451,Střední Čechy
402,54,4,49.91789722022461,14.575951529817088,Střední Čechy
403,55,4,49.917897011259235,14.582913594356636,Střední Čechy
404,56,4,49.91789680229385,14.589875658866097,Střední Čechy
405,57,4,49.91789659332848,14.596837723345468,Střední Čechy
406,58,4,49.917896384363104,14.60379978779475,Střední Čechy
407,59,4,49.91789617539773,14.610761852213946,Střední Čechy
408,60,4,49.91789596643236,14.617723916603051,Střední Čechy
409,61,4,49.917895757466994,14.624685980962068,Střední Čechy
410,62,4,49.91789554850163,14.631648045290998,Střední Čechy
411,63,4,49.91789533953627,14.638610109589838,Střední Čechy
412,64,4,49.917895130570905,14.64557217385859,Střední Čechy
413,65,4,49.91789492160555,14.652534238097253,Střední Čechy
414,66,4,49.9178947126402,14.659496302305827,Střední Čechy
415,67,4,49.91789450367484,14.666458366484314,Střední Čechy
416,68,4,49.917894294709484,14.673420430632712,Střední Čechy
417,69,4,49.91789408574413,14.68038249475102,Střední Čechy
418,70,4,49.91789387677877,14.687344558839241,Střední Čechy
419,71,4,49.91789366781342,14.694306622897374,Střední Čechy
420,72,4,49.91789345884807,14.701268686925417,Střední Čechy
421,73,4,49.91789324988273,14.708230750923372,Střední Čechy
422,74,4,49.917893040917384,14.715192814891239,Střední Čechy
423,75,4,49.91789283195205,14.722154878829016,Střední Čechy
424,76,4,49.9178926229867,14.729116942736706,Střední Čechy
425,77,4,49.91789241402136,14.736079006614307,Střední Čechy
426,78,4,49.91789220505601,14.74304107046182,Střední Čechy
427,79,4,49.917891996090674,14.750003134279243,Střední Čechy
428,80,4,49.91789178712534,14.75696519806658,Střední Čechy
429,81,4,49.91789157816001,14.763927261823826,Střední Čechy
430,82,4,49.91789136919467,14.770889325550984,Střední Čechy
431,83,4,49.91789116022934,14.777851389248054,Střední Čechy
432,84,4,49.917890951264,14.784813452915035,Střední Čechy
433,85,4,49.91789074229866,14.791775516551928,Střední Čechy
434,86,4,49.91789053333333,14.798737580158733,Střední Čechy
435,0,5,49.92238561456364,14.2,Střední Čechy
436,1,5,49.922385405565244,14.20696271089642,Střední Čechy
437,2,5,49.92238519656686,14.21392542176274,Střední Čechy
438,3,5,49.92238498756847,14.22088813259896,Střední Čechy
439,4,5,49.922384778570084,14.227850843405077,Střední Čechy
440,5,5,49.92238456957171,14.234813554181095,Střední Čechy
441,6,5,49.92238436057333,14.241776264927012,Střední Čechy
442,7,5,49.92238415157495,14.248738975642826,Střední Čechy
443,8,5,49.92238394257658,14.25570168632854,Střední Čechy
444,9,5,49.9223837335782,14.262664396984155,Střední Čechy
445,10,5,49.92238352457983,14.269627107609669,Střední Čechy
446,11,5,49.92238331558145,14.27658981820508,Střední Čechy
447,12,5,49.92238310658308,14.283552528770391,Střední Čechy
448,13,5,49.9223828975847,14.290515239305602,Střední Čechy
449,14,5,49.922382688586325,14.297477949810713,Střední Čechy
450,15,5,49.92238247958796,14.30444066028572,Střední Čechy
451,16,5,49.922382270589594,14.311403370730629,Střední Čechy
452,17,5,49.92238206159123,14.318366081145436,Střední Čechy
453,18,5,49.92238185259287,14.325328791530142,Střední Čechy
454,19,5,49.922381643594505,14.332291501884747,Střední Čechy
455,20,5,49.92238143459615,14.339254212209251,Střední Čechy
456,21,5,49.92238122559778,14.346216922503656,Střední Čechy
457,22,5,49.92238101659942,14.353179632767958,Střední Čechy
458,23,5,49.922380807601066,14.36014234300216,Střední Čechy
459,24,5,49.922380598602714,14.367105053206261,Střední Čechy
460,25,5,49.92238038960436,14.37406776338026,Střední Čechy
461,26,5,49.92238018060601,14.38103047352416,Střední Čechy
462,27,5,49.92237997160766,14.387993183637958,Střední Čechy
463,28,5,49.92237976260932,14.394955893721656,Střední Čechy
464,29,5,49.922379553610966,14.401918603775252,Střední Čechy
465,30,5,49.92237934461262,14.408881313798748,Střední Čechy
