,ix,iy,latitude,longitude,state
88,0,2,49.91790767467263,14.2,Střední Čechy
89,1,2,49.91790683881082,14.213924131969375,Střední Čechy
90,2,2,49.91790600294906,14.227848263698041,Střední Čechy
91,3,2,49.917905167087305,14.241772395186,Střední Čechy
92,4,2,49.917904331225586,14.255696526433251,Střední Čechy
93,5,2,49.91790349536388,14.269620657439793,Střední Čechy
94,6,2,49.917902659502204,14.283544788205626,Střední Čechy
95,7,2,49.91790182364056,14.297468918730752,Střední Čechy
96,8,2,49.917900987778935,14.31139304901517,Střední Čechy
97,9,2,49.917900151917344,14.325317179058878,Střední Čechy
98,10,2,49.91789931605577,14.339241308861878,Střední Čechy
99,11,2,49.91789848019421,14.35316543842417,Střední Čechy
100,12,2,49.91789764433268,14.367089567745754,Střední Čechy
101,13,2,49.91789680847117,14.38101369682663,Střední Čechy
102,14,2,49.917895972609685,14.394937825666798,Střední Čechy
103,15,2,49.91789513674823,14.408861954266257,Střední Čechy
104,16,2,49.917894300886786,14.422786082625008,Střední Čechy
105,17,2,49.91789346502539,14.436710210743051,Střední Čechy
106,18,2,49.917892629164,14.450634338620386,Střední Čechy
107,19,2,49.917891793302644,14.464558466257014,Střední Čechy
108,20,2,49.917890957441315,14.478482593652933,Střední Čechy
109,21,2,49.91789012158001,14.492406720808143,Střední Čechy
110,22,2,49.91788928571872,14.506330847722646,Střední Čechy
111,23,2,49.917888449857465,14.52025497439644,Střední Čechy
112,24,2,49.917887613996236,14.534179100829528,Střední Čechy
113,25,2,49.91788677813503,14.548103227021906,Střední Čechy
114,26,2,49.91788594227384,14.562027352973578,Střední Čechy
115,27,2,49.917885106412676,14.57595147868454,Střední Čechy
116,28,2,49.91788427055154,14.589875604154795,Střední Čechy
117,29,2,49.91788343469044,14.603799729384342,Střední Čechy
118,30,2,49.91788259882935,14.61772385437318,Střední Čechy
119,31,2,49.917881762968285,14.631647979121311,Střední Čechy
120,32,2,49.91788092710725,14.645572103628735,Střední Čechy
121,33,2,49.917880091246225,14.65949622789545,Střední Čechy
122,34,2,49.91787925538523,14.67342035192146,Střední Čechy
123,35,2,49.917878419524264,14.687344475706759,Střední Čechy
124,36,2,49.91787758366333,14.701268599251351,Střední Čechy
125,37,2,49.91787674780241,14.715192722555235,Střední Čechy
126,38,2,49.917875911941515,14.729116845618412,Střední Čechy
127,39,2,49.917875076080655,14.74304096844088,Střední Čechy
128,40,2,49.91787424021981,14.756965091022641,Střední Čechy
129,41,2,49.91787340435899,14.770889213363695,Střední Čechy
130,42,2,49.9178725684982,14.78481333546404,Střední Čechy
131,43,2,49.91787173263744,14.798737457323679,Střední Čechy
132,0,3,49.92686147369512,14.2,Střední Čechy
133,1,3,49.92686063756986,14.213926711100765,Střední Čechy
134,2,3,49.92685980144463,14.227853421960624,Střední Čechy
135,3,3,49.926858965319404,14.241780132579578,Střední Čechy
136,4,3,49.926858129194216,14.255706842957625,Střední Čechy
137,5,3,49.92685729306904,14.269633553094769,Střední Čechy
138,6,3,49.9268564569439,14.283560262991006,Střední Čechy
139,7,3,49.926855620818785,14.297486972646338,Střední Čechy
140,8,3,49.926854784693695,14.311413682060763,Střední Čechy
141,9,3,49.92685394856863,14.325340391234285,Střední Čechy
142,10,3,49.92685311244359,14.3392671001669,Střední Čechy
143,11,3,49.92685227631857,14.35319380885861,Střední Čechy
144,12,3,49.92685144019358,14.367120517309415,Střední Čechy
145,13,3,49.92685060406861,14.381047225519314,Střední Čechy
146,14,3,49.92684976794367,14.39497393348831,Střední Čechy
147,15,3,49.92684893181875,14.408900641216398,Střední Čechy
148,16,3,49.92684809569386,14.422827348703581,Střední Čechy
149,17,3,49.926847259568994,14.43675405594986,Střední Čechy
150,18,3,49.92684642344415,14.450680762955233,Střední Čechy
151,19,3,49.92684558731933,14.4646074697197,Střední Čechy
152,20,3,49.92684475119454,14.478534176243263,Střední Čechy
153,21,3,49.926843915069774,14.49246088252592,Střední Čechy
154,22,3,49.92684307894503,14.506387588567673,Střední Čechy
155,23,3,49.926842242820314,14.52031429436852,Střední Čechy
156,24,3,49.92684140669562,14.534240999928462,Střední Čechy
157,25,3,49.92684057057095,14.548167705247499,Střední Čechy
158,26,3,49.92683973444631,14.562094410325631,Střední Čechy
159,27,3,49.926838898321684,14.576021115162858,Střední Čechy
160,28,3,49.926838062197085,14.58994781975918,Střední Čechy
161,29,3,49.926837226072514,14.603874524114596,Střední Čechy
162,30,3,49.92683638994796,14.617801228229109,Střední Čechy
163,31,3,49.92683555382344,14.631727932102715,Střední Čechy
164,32,3,49.92683471769894,14.645654635735417,Střední Čechy
165,33,3,49.92683388157446,14.659581339127213,Střední Čechy
166,34,3,49.92683304545001,14.673508042278105,Střední Čechy
167,35,3,49.926832209325575,14.687434745188092,Střední Čechy
168,36,3,49.926831373201175,14.701361447857174,Střední Čechy
169,37,3,49.926830537076796,14.715288150285351,Střední Čechy
170,38,3,49.92682970095244,14.729214852472623,Střední Čechy
171,39,3,49.92682886482812,14.74314155441899,Střední Čechy
172,40,3,49.92682802870382,14.757068256124453,Střední Čechy
173,41,3,49.92682719257954,14.77099495758901,Střední Čechy
174,42,3,49.92682635645529,14.784921658812664,Střední Čechy
175,43,3,49.92682552033106,14.798848359795413,Střední Čechy
176,0,4,49.93581524717047,14.2,Střední Čechy
177,1,4,49.93581441078165,14.21392929152371,Střední Čechy
178,2,4,49.93581357439285,14.227858582806318,Střední Čechy
179,3,4,49.93581273800408,14.241787873847825,Střední Čechy
180,4,4,49.935811901615345,14.255717164648228,Střední Čechy
181,5,4,49.93581106522663,14.269646455207528,Střední Čechy
182,6,4,49.93581022883794,14.283575745525726,Střední Čechy
183,7,4,49.935809392449265,14.29750503560282,Střední Čechy
184,8,4,49.935808556060614,14.311434325438812,Střední Čechy
185,9,4,49.93580771967199,14.325363615033702,Střední Čechy
186,10,4,49.93580688328339,14.339292904387488,Střední Čechy
187,11,4,49.93580604689481,14.353222193500171,Střední Čechy
188,12,4,49.93580521050626,14.367151482371753,Střední Čechy
189,13,4,49.93580437411773,14.381080771002232,Střední Čechy
190,14,4,49.93580353772923,14.395010059391607,Střední Čechy
191,15,4,49.935802701340755,14.40893934753988,Střední Čechy
192,16,4,49.93580186495232,14.42286863544705,Střední Čechy
193,17,4,49.935801028563894,14.436797923113119,Střední Čechy
194,18,4,49.93580019217549,14.450727210538084,Střední Čechy
195,19,4,49.93579935578711,14.464656497721947,Střední Čechy
196,20,4,49.935798519398766,14.478585784664707,Střední Čechy
197,21,4,49.935797683010435,14.492515071366366,Střední Čechy
198,22,4,49.935796846622125,14.506444357826922,Střední Čechy
199,23,4,49.93579601023385,14.520373644046375,Střední Čechy
200,24,4,49.93579517384559,14.534302930024726,Střední Čechy
201,25,4,49.93579433745737,14.548232215761974,Střední Čechy
202,26,4,49.93579350106916,14.56216150125812,Střední Čechy
203,27,4,49.93579266468098,14.576090786513163,Střední Čechy
204,28,4,49.935791828292835,14.590020071527103,Střední Čechy
205,29,4,49.9357909919047,14.603949356299943,Střední Čechy
206,30,4,49.9357901555166,14.617878640831679,Střední Čechy
207,31,4,49.93578931912852,14.631807925122313,Střední Čechy
208,32,4,49.935788482740456,14.645737209171845,Střední Čechy
209,33,4,49.93578764635243,14.659666492980275,Střední Čechy
210,34,4,49.93578680996441,14.673595776547602,Střední Čechy
211,35,4,49.93578597357642,14.687525059873828,Střední Čechy
212,36,4,49.935785137188475,14.70145434295895,Střední Čechy
213,37,4,49.93578430080055,14.715383625802971,Střední Čechy
214,38,4,49.935783464412644,14.72931290840589,Střední Čechy
215,39,4,49.935782628024754,14.743242190767706,Střední Čechy
216,40,4,49.93578179163689,14.75717147288842,Střední Čechy
217,41,4,49.935780955249065,14.771100754768032,Střední Čechy
218,42,4,49.93578011886125,14.78503003640654,Střední Čechy
219,43,4,49.93577928247347,14.798959317803948,Střední Čechy
220,0,5,49.9447689950953,14.2,Střední Čechy
221,1,5,49.94476815844283,14.213931873239053,Střední Čechy
222,2,5,49.94476732179037,14.227863746236807,Střední Čechy
223,3,5,49.944766485137954,14.24179561899326,Střední Čechy
224,4,5,49.94476564848556,14.255727491508413,Střední Čechy
225,5,5,49.94476481183318,14.269659363782266,Střední Čechy
226,6,5,49.944763975180834,14.283591235814818,Střední Čechy
227,7,5,49.94476313852851,14.29752310760607,Střední Čechy
228,8,5,49.94476230187622,14.311454979156021,Střední Čechy
229,9,5,49.94476146522394,14.325386850464673,Střední Čechy
230,10,5,49.944760628571686,14.339318721532024,Střední Čechy
231,11,5,49.94475979191946,14.353250592358076,Střední Čechy
232,12,5,49.94475895526726,14.367182462942829,Střední Čechy
233,13,5,49.94475811861508,14.38111433328628,Střední Čechy
234,14,5,49.94475728196292,14.395046203388432,Praha
235,15,5,49.94475644531079,14.408978073249283,Střední Čechy
236,16,5,49.94475560865868,14.422909942868834,Střední Čechy
237,17,5,49.9447547720066,14.436841812247085,Střední Čechy
238,18,5,49.94475393535455,14.450773681384035,Střední Čechy
239,19,5,49.94475309870252,14.464705550279687,Střední Čechy
240,20,5,49.944752262050514,14.478637418934039,Střední Čechy
241,21,5,49.944751425398536,14.49256928734709,Střední Čechy
242,22,5,49.94475058874658,14.50650115551884,Střední Čechy
243,23,5,49.944749752094644,14.520433023449291,Střední Čechy
244,24,5,49.94474891544274,14.534364891138443,Střední Čechy
245,25,5,49.94474807879086,14.548296758586295,Střední Čechy
246,26,5,49.944747242138995,14.562228625792846,Střední Čechy
247,27,5,49.94474640548716,14.576160492758097,Střední Čechy
248,28,5,49.94474556883535,14.590092359482048,Střední Čechy
249,29,5,49.944744732183565,14.6040242259647,Střední Čechy
250,30,5,49.94474389553181,14.617956092206052,Střední Čechy
251,31,5,49.94474305888008,14.631887958206104,Střední Čechy
252,32,5,49.94474222222836,14.645819823964857,Střední Čechy
253,33,5,49.944741385576684,14.65975168948231,Střední Čechy
254,34,5,49.94474054892502,14.673683554758462,Střední Čechy
255,35,5,49.94473971227338,14.687615419793316,Střední Čechy
256,36,5,49.94473887562176,14.70154728458687,Střední Čechy
257,37,5,49.94473803897017,14.715479149139123,Střední Čechy
258,38,5,49.94473720231861,14.729411013450077,Střední Čechy
259,39,5,49.944736365667076,14.743342877519732,Střední Čechy
260,40,5,49.94473552901556,14.757274741348086,Střední Čechy
261,41,5,49.94473469236407,14.771206604935141,Střední Čechy
262,42,5,49.944733855712606,14.785138468280897,Střední Čechy
263,43,5,49.94473301906117,14.799070331385353,Střední Čechy
264,0,6,49.95372271746616,14.2,Střední Čechy
265,1,6,49.953721880549935,14.213934456247632,Střední Čechy
266,2,6,49.953721043633735,14.227868912253767,Střední Čechy
267,3,6,49.95372020671756,14.241803368018404,Střední Čechy
268,4,6,49.95371936980141,14.255737823541542,Střední Čechy
269,5,6,49.95371853288529,14.269672278823183,Střední Čechy
270,6,6,49.95371769596919,14.283606733863326,Střední Čechy
271,7,6,49.9537168590531,14.29754118866197,Střední Čechy
272,8,6,49.95371602213705,14.311475643219117,Střední Čechy
273,9,6,49.95371518522102,14.325410097534766,Střední Čechy
274,10,6,49.95371434830501,14.339344551608917,Praha
275,11,6,49.95371351138905,14.353279005441571,Praha
276,12,6,49.953712674473095,14.367213459032726,Praha
277,13,6,49.95371183755717,14.381147912382383,Praha
278,14,6,49.95371100064126,14.395082365490543,Střední Čechy
279,15,6,49.953710163725376,14.409016818357205,Střední Čechy
280,16,6,49.953709326809516,14.42295127098237,Střední Čechy
281,17,6,49.953708489893685,14.436885723366037,Střední Čechy
282,18,6,49.953707652977876,14.450820175508206,Střední Čechy
283,19,6,49.95370681606209,14.464754627408876,Střední Čechy
284,20,6,49.953705979146335,14.47868907906805,Střední Čechy
285,21,6,49.95370514223059,14.492623530485725,Střední Čechy
286,22,6,49.953704305314886,14.506557981661903,Střední Čechy
287,23,6,49.95370346839921,14.520492432596583,Střední Čechy
288,24,6,49.953702631483544,14.534426883289767,Střední Čechy
289,25,6,49.953701794567905,14.548361333741452,Střední Čechy
290,26,6,49.95370095765228,14.56229578395164,Střední Čechy
291,27,6,49.9537001207367,14.576230233920331,Střední Čechy
292,28,6,49.95369928382114,14.590164683647524,Střední Čechy
293,29,6,49.95369844690559,14.60409913313322,Střední Čechy
294,30,6,49.95369760999008,14.618033582377418,Střední Čechy
295,31,6,49.9536967730746,14.631968031380119,Střední Čechy
296,32,6,49.953695936159136,14.645902480141322,Střední Čechy
297,33,6,49.9536950992437,14.659836928661027,Střední Čechy
298,34,6,49.953694262328284,14.673771376939236,Střední Čechy
299,35,6,49.9536934254129,14.687705824975946,Střední Čechy
300,36,6,49.95369258849753,14.70164027277116,Střední Čechy
301,37,6,49.9536917515822,14.715574720324875,Střední Čechy
302,38,6,49.95369091466688,14.729509167637094,Střední Čechy
303,39,6,49.95369007775159,14.743443614707815,Střední Čechy
304,40,6,49.953689240836326,14.757378061537038,Střední Čechy
305,41,6,49.953688403921085,14.771312508124764,Střední Čechy
306,42,6,49.95368756700587,14.785246954470992,Střední Čechy
307,43,6,49.95368673009068,14.799181400575725,Střední Čechy
308,0,7,49.96267641427952,14.2,Střední Čechy
309,1,7,49.962675577099446,14.213937040550286,Střední Čechy
310,2,7,49.96267473991939,14.227874080858877,Střední Čechy
311,3,7,49.96267390273937,14.241811120925771,Střední Čechy
312,4,7,49.962673065559365,14.25574816075097,Střední Čechy
313,5,7,49.96267222837939,14.269685200334473,Střední Čechy
314,6,7,49.96267139119944,14.28362223967628,Střední Čechy
315,7,7,49.9626705540195,14.297559278776392,Střední Čechy
316,8,7,49.9626697168396,14.311496317634807,Střední Čechy
317,9,7,49.962668879659724,14.325433356251528,Střední Čechy
318,10,7,49.96266804247987,14.339370394626552,Praha
319,11,7,49.96266720530005,14.35330743275988,Praha
320,12,7,49.962666368120246,14.367244470651514,Praha
321,13,7,49.96266553094046,14.38118150830145,Praha
322,14,7,49.962664693760715,14.395118545709693,Praha
323,15,7,49.96266385658097,14.409055582876238,Střední Čechy
324,16,7,49.96266301940126,14.42299261980109,Střední Čechy
325,17,7,49.96266218222157,14.436929656484244,Střední Čechy
326,18,7,49.962661345041916,14.450866692925704,Střední Čechy
327,19,7,49.96266050786228,14.464803729125467,Střední Čechy
328,20,7,49.962659670682676,14.478740765083536,Střední Čechy
329,21,7,49.96265883350309,14.492677800799909,Střední Čechy
330,22,7,49.962657996323536,14.506614836274586,Střední Čechy
331,23,7,49.96265715914401,14.520551871507568,Střední Čechy
332,24,7,49.962656321964495,14.534488906498854,Střední Čechy
333,25,7,49.96265548478501,14.548425941248444,Střední Čechy
334,26,7,49.96265464760555,14.56236297575634,Střední Čechy
335,27,7,49.962653810426104,14.576300010022539,Střední Čechy
336,28,7,49.96265297324669,14.590237044047043,Střední Čechy
337,29,7,49.9626521360673,14.604174077829851,Střední Čechy
338,30,7,49.962651298887934,14.618111111370965,Střední Čechy
339,31,7,49.962650461708606,14.632048144670383,Střední Čechy
340,32,7,49.96264962452929,14.645985177728106,Střední Čechy
341,33,7,49.96264878735001,14.659922210544133,Střední Čechy
342,34,7,49.96264795017074,14.673859243118466,Střední Čechy
343,35,7,49.962647112991505,14.687796275451102,Střední Čechy
344,36,7,49.962646275812304,14.701733307542044,Střední Čechy
345,37,7,49.96264543863312,14.715670339391291,Střední Čechy
346,38,7,49.96264460145396,14.729607370998842,Střední Čechy
347,39,7,49.962643764274816,14.743544402364698,Střední Čechy
348,40,7,49.9626429270957,14.75748143348886,Střední Čechy
349,41,7,49.962642089916606,14.771418464371324,Střední Čechy
350,42,7,49.96264125273755,14.785355495012094,Střední Čechy
351,43,7,49.9626404155585,14.79929252541117,Střední Čechy
352,0,8,49.97163008553193,14.2,Střední Čechy
353,1,8,49.97162924808791,14.213939626147857,Střední Čechy
354,2,8,49.97162841064391,14.22787925205382,Střední Čechy
355,3,8,49.97162757319994,14.241818877717888,Střední Čechy
356,4,8,49.971626735756,14.255758503140063,Střední Čechy
357,5,8,49.97162589831208,14.269698128320345,Střední Čechy
358,6,8,49.97162506086817,14.283637753258732,Střední Čechy
359,7,8,49.9716242234243,14.297577377955227,Střední Čechy
360,8,8,49.97162338598044,14.311517002409827,Střední Čechy
361,9,8,49.97162254853662,14.325456626622532,Střední Čechy
362,10,8,49.971621711092816,14.339396250593344,Střední Čechy
363,11,8,49.97162087364904,14.353335874322262,Praha
364,12,8,49.97162003620529,14.367275497809286,Praha
365,13,8,49.97161919876156,14.381215121054417,Praha
366,14,8,49.97161836131785,14.395154744057654,Praha
367,15,8,49.97161752387417,14.409094366818998,Praha
368,16,8,49.971616686430515,14.423033989338448,Praha
369,17,8,49.971615848986886,14.436973611616004,Praha
370,18,8,49.97161501154329,14.450913233651667,Střední Čechy
371,19,8,49.97161417409972,14.464852855445436,Střední Čechy
372,20,8,49.97161333665617,14.478792476997311,Střední Čechy
373,21,8,49.97161249921263,14.492732098307293,Střední Čechy
374,22,8,49.97161166176914,14.506671719375381,Střední Čechy
375,23,8,49.971610824325666,14.520611340201576,Střední Čechy
376,24,8,49.97160998688221,14.534550960785877,Střední Čechy
377,25,8,49.97160914943877,14.548490581128284,Střední Čechy
378,26,8,49.97160831199537,14.562430201228798,Střední Čechy
379,27,8,49.971607474551995,14.576369821087418,Střední Čechy
380,28,8,49.971606637108636,14.590309440704146,Střední Čechy
381,29,8,49.971605799665305,14.604249060078981,Střední Čechy
382,30,8,49.971604962222,14.618188679211922,Střední Čechy
383,31,8,49.97160412477872,14.63212829810297,Střední Čechy
384,32,8,49.97160328733546,14.646067916752123,Střední Čechy
385,33,8,49.97160244989223,14.660007535159384,Střední Čechy
386,34,8,49.97160161244902,14.67394715332475,Střední Čechy
387,35,8,49.97160077500583,14.687886771248223,Střední Čechy
388,36,8,49.97159993756267,14.701826388929804,Střední Čechy
389,37,8,49.97159910011954,14.715766006369492,Střední Čechy
390,38,8,49.97159826267642,14.729705623567286,Střední Čechy
391,39,8,49.97159742523334,14.743645240523186,Střední Čechy
392,40,8,49.97159658779028,14.757584857237193,Střední Čechy
393,41,8,49.97159575034725,14.771524473709308,Střední Čechy
394,42,8,49.971594912904244,14.785464089939529,Střední Čechy
395,43,8,49.97159407546125,14.799403705927856,Střední Čechy
396,0,9,49.98058373121995,14.2,Střední Čechy
397,1,9,49.98058289351188,14.213942213041184,Střední Čechy
398,2,9,49.980582055803836,14.227884425840278,Střední Čechy
399,3,9,49.98058121809582,14.24182663839728,Střední Čechy
400,4,9,49.980580380387835,14.255768850712188,Střední Čechy
401,5,9,49.98057954267987,14.269711062785005,Střední Čechy
402,6,9,49.98057870497192,14.28365327461573,Střední Čechy
403,7,9,49.98057786726401,14.297595486204363,Střední Čechy
404,8,9,49.98057702955611,14.311537697550904,Střední Čechy
405,9,9,49.98057619184824,14.325479908655353,Střední Čechy
406,10,9,49.9805753541404,14.33942211951771,Praha
407,11,9,49.98057451643258,14.353364330137975,Praha
408,12,9,49.98057367872479,14.367306540516148,Praha
409,13,9,49.98057284101702,14.38124875065223,Praha
410,14,9,49.98057200330927,14.395190960546218,Praha
411,15,9,49.98057116560155,14.409133170198116,Praha
412,16,9,49.98057032789386,14.423075379607921,Praha
413,17,9,49.980569490186184,14.437017588775634,Praha
414,18,9,49.98056865247854,14.450959797701255,Praha
415,19,9,49.98056781477091,14.464902006384785,Praha
416,20,9,49.980566977063305,14.478844214826223,Střední Čechy
417,21,9,49.98056613935573,14.492786423025569,Střední Čechy
418,22,9,49.980565301648184,14.506728630982822,Střední Čechy
419,23,9,49.98056446394067,14.520670838697985,Střední Čechy
420,24,9,49.98056362623317,14.534613046171055,Střední Čechy
421,25,9,49.980562788525695,14.548555253402034,Střední Čechy
422,26,9,49.980561950818256,14.56249746039092,Střední Čechy
423,27,9,49.980561113110824,14.576439667137716,Střední Čechy
424,28,9,49.98056027540343,14.59038187364242,Střední Čechy
425,29,9,49.98055943769605,14.604324079905032,Střední Čechy
426,30,9,49.9805585999887,14.618266285925552,Střední Čechy
427,31,9,49.98055776228137,14.632208491703981,Střední Čechy
428,32,9,49.980556924574074,14.646150697240317,Střední Čechy
429,33,9,49.9805560868668,14.660092902534563,Střední Čechy
430,34,9,49.98055524915955,14.674035107586718,Střední Čechy
431,35,9,49.980554411452324,14.68797731239678,Střední Čechy
432,36,9,49.98055357374512,14.701919516964752,Střední Čechy
433,37,9,49.98055273603795,14.715861721290631,Střední Čechy
434,38,9,49.9805518983308,14.72980392537442,Střední Čechy
435,39,9,49.98055106062367,14.743746129216117,Střední Čechy
436,40,9,49.98055022291657,14.757688332815722,Střední Čechy
437,41,9,49.980549385209486,14.771630536173236,Střední Čechy
438,42,9,49.98054854750243,14.785572739288657,Střední Čechy
439,43,9,49.98054770979541,14.799514942161988,Střední Čechy
440,0,10,49.98953735134012,14.2,Střední Čechy
441,1,10,49.98953651336791,14.213944801231115,Střední Čechy
442,2,10,49.98953567539572,14.227889602219939,Střední Čechy
443,3,10,49.98953483742357,14.241834402966473,Střední Čechy
444,4,10,49.98953399945144,14.255779203470716,Střední Čechy
445,5,10,49.989533161479336,14.26972400373267,Střední Čechy
446,6,10,49.989532323507255,14.283668803752331,Střední Čechy
447,7,10,49.9895314855352,14.297613603529703,Střední Čechy
448,8,10,49.98953064756317,14.311558403064783,Střední Čechy
449,9,10,49.98952980959117,14.325503202357574,Střední Čechy
450,10,10,49.98952897161918,14.339448001408075,Střední Čechy
451,11,10,49.98952813364722,14.353392800216284,Praha
452,12,10,49.98952729567529,14.367337598782203,Praha
453,13,10,49.98952645770338,14.381282397105833,Praha
454,14,10,49.989525619731495,14.395227195187172,Praha
455,15,10,49.989524781759634,14.40917199302622,Praha
456,16,10,49.9895239437878,14.423116790622979,Praha
457,17,10,49.98952310581599,14.437061587977446,Praha
458,18,10,49.9895222678442,14.451006385089624,Praha
459,19,10,49.98952142987244,14.464951181959512,Praha
460,20,10,49.98952059190071,14.478895978587108,Praha
461,21,10,49.98951975392899,14.492840774972414,Střední Čechy
462,22,10,49.9895189159573,14.506785571115431,Střední Čechy
463,23,10,49.989518077985636,14.520730367016158,Střední Čechy
464,24,10,49.989517240014,14.534675162674594,Střední Čechy
465,25,10,49.98951640204239,14.54861995809074,Střední Čechy
466,26,10,49.9895155640708,14.562564753264596,Střední Čechy
467,27,10,49.98951472609924,14.576509548196162,Střední Čechy
468,28,10,49.98951388812769,14.590454342885439,Střední Čechy
469,29,10,49.98951305015618,14.604399137332424,Střední Čechy
470,30,10,49.98951221218469,14.618343931537119,Střední Čechy
471,31,10,49.98951137421323,14.632288725499524,Střední Čechy
